cet_timestamp,Day-ahead Price [EUR/MWh],Solar  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],Actual Total Load [MW] - BZN|DE-LU,WeekDays
2020-11-07 21:00:00,39.01,0.0,192.0,3957.0,50882.0,5
2020-11-07 22:00:00,37.99,0.0,136.75,3395.0,49465.0,5
2020-11-07 23:00:00,35.72,0.0,130.25,3238.5,46630.25,5
2020-11-08 00:00:00,35.87,0.0,144.25,3187.0,43686.75,6
2020-11-08 01:00:00,31.71,0.0,161.0,3247.0,42005.75,6
2020-11-08 02:00:00,31.21,0.0,279.0,3313.25,41314.75,6
2020-11-08 03:00:00,31.3,0.0,381.25,3555.75,40945.5,6
2020-11-08 04:00:00,31.85,0.0,558.0,3872.0,41269.75,6
2020-11-08 05:00:00,32.52,0.0,837.0,4126.75,41706.0,6
2020-11-08 06:00:00,32.46,0.0,1012.0,4231.0,41818.25,6
2020-11-08 07:00:00,33.95,397.5,1300.5,4150.5,43512.75,6
2020-11-08 08:00:00,32.01,3573.25,1651.0,4154.75,47612.75,6
2020-11-08 09:00:00,33.66,8246.5,1674.25,3627.5,50558.5,6
2020-11-08 10:00:00,32.55,12378.75,1461.0,2375.25,52167.5,6
2020-11-08 11:00:00,33.59,14766.5,1217.0,1287.5,54137.25,6
2020-11-08 12:00:00,33.71,14796.0,992.25,855.0,53862.25,6
2020-11-08 13:00:00,33.31,12624.5,918.0,767.0,51447.25,6
2020-11-08 14:00:00,33.71,8371.5,991.5,871.25,50685.75,6
2020-11-08 15:00:00,39.8,3223.0,1276.75,1331.0,50769.5,6
2020-11-08 16:00:00,43.7,318.25,1544.25,2570.0,52080.5,6
2020-11-08 17:00:00,48.62,0.0,1829.75,3953.0,57473.5,6
2020-11-08 18:00:00,47.96,0.0,1892.25,4910.0,58429.0,6
2020-11-08 19:00:00,46.0,0.0,2010.0,5088.75,56318.0,6
2020-11-08 20:00:00,43.82,0.0,1900.75,4956.25,53380.0,6
2020-11-08 21:00:00,40.31,0.0,1582.0,4703.25,51040.75,6
2020-11-08 22:00:00,39.1,0.0,1425.0,4224.75,50625.75,6
2020-11-08 23:00:00,37.0,0.0,1293.25,3927.25,47848.75,6
2020-11-09 00:00:00,32.5,0.0,1190.75,3502.5,45620.0,0
2020-11-09 01:00:00,32.08,0.0,1110.5,3243.75,43945.25,0
2020-11-09 02:00:00,31.95,0.0,1091.0,3082.75,43539.5,0
2020-11-09 03:00:00,31.1,0.0,1017.0,3038.0,44020.5,0
2020-11-09 04:00:00,31.0,0.0,1062.75,2887.5,46056.25,0
2020-11-09 05:00:00,33.15,0.0,1068.25,2963.5,49934.25,0
2020-11-09 06:00:00,44.37,0.0,1011.25,2983.0,59194.5,0
2020-11-09 07:00:00,48.88,215.75,982.25,2998.0,65172.25,0
2020-11-09 08:00:00,49.95,2252.5,936.5,2892.5,67974.5,0
2020-11-09 09:00:00,48.0,5350.5,925.25,2470.0,68588.0,0
2020-11-09 10:00:00,46.64,8151.0,868.75,2116.0,69440.25,0
2020-11-09 11:00:00,46.26,9995.5,865.25,1918.25,70838.75,0
2020-11-09 12:00:00,46.02,10469.25,933.25,1802.75,70756.5,0
2020-11-09 13:00:00,46.42,9431.5,1072.25,1763.25,69752.25,0
2020-11-09 14:00:00,47.59,6693.0,993.5,1989.75,68414.75,0
2020-11-09 15:00:00,49.67,2917.75,1040.75,2324.75,67188.25,0
2020-11-09 16:00:00,50.99,327.5,1110.5,2847.25,66930.0,0
2020-11-09 17:00:00,71.92,0.0,1288.75,3422.25,70334.25,0
2020-11-09 18:00:00,61.61,0.0,1390.5,3756.0,70073.5,0
2020-11-09 19:00:00,55.96,0.0,1469.75,3750.0,67309.75,0
2020-11-09 20:00:00,48.04,0.0,1359.5,3781.75,63694.5,0
2020-11-09 21:00:00,44.54,0.0,1476.0,3898.25,59853.25,0
2020-11-09 22:00:00,42.04,0.0,1571.5,3904.5,56867.25,0
2020-11-09 23:00:00,36.45,0.0,1442.5,3701.75,52796.0,0
2020-11-10 00:00:00,33.67,0.0,1366.75,3547.25,49698.5,1
2020-11-10 01:00:00,33.6,0.0,1268.5,3461.5,48114.5,1
2020-11-10 02:00:00,32.77,0.0,995.5,3361.25,47353.75,1
2020-11-10 03:00:00,32.0,0.0,826.0,3153.0,47881.0,1
2020-11-10 04:00:00,32.8,0.0,920.5,2945.75,49172.5,1
2020-11-10 05:00:00,35.46,0.0,1064.75,2886.0,52791.25,1
2020-11-10 06:00:00,45.46,0.0,1124.5,2731.5,60867.25,1
2020-11-10 07:00:00,50.23,109.0,1155.5,2696.75,66492.5,1
2020-11-10 08:00:00,54.18,1276.0,1237.75,2698.25,68812.5,1
2020-11-10 09:00:00,52.8,3448.25,1226.75,2567.25,69804.25,1
2020-11-10 10:00:00,52.97,5163.0,1111.25,2313.5,70689.25,1
2020-11-10 11:00:00,52.39,6185.75,1039.75,2115.25,71643.75,1
2020-11-10 12:00:00,50.82,6417.0,1097.5,1999.5,71255.0,1
2020-11-10 13:00:00,50.0,5597.0,924.25,1925.75,70488.5,1
2020-11-10 14:00:00,51.21,3908.25,594.0,1957.25,69013.75,1
2020-11-10 15:00:00,57.16,1636.0,595.75,2094.5,68163.25,1
2020-11-10 16:00:00,57.47,198.75,624.25,2390.75,67983.75,1
2020-11-10 17:00:00,79.72,0.0,610.5,2637.5,70200.25,1
2020-11-10 18:00:00,68.33,0.0,596.75,2740.25,69463.75,1
2020-11-10 19:00:00,57.85,0.0,557.5,2599.25,67854.0,1
2020-11-10 20:00:00,50.0,0.0,544.25,2339.25,63875.25,1
2020-11-10 21:00:00,44.78,0.0,538.25,2076.25,60003.0,1
2020-11-10 22:00:00,42.89,0.0,482.75,1922.25,56909.5,1
2020-11-10 23:00:00,37.03,0.0,375.75,1617.75,52908.25,1
2020-11-11 00:00:00,40.07,0.0,271.75,1445.0,49509.5,2
2020-11-11 01:00:00,37.9,0.0,217.75,1223.75,48038.25,2
2020-11-11 02:00:00,34.27,0.0,171.5,1143.5,47391.0,2
2020-11-11 03:00:00,34.04,0.0,202.5,991.5,47655.0,2
2020-11-11 04:00:00,33.73,0.0,225.0,1066.0,49164.75,2
2020-11-11 05:00:00,35.92,0.0,253.5,1041.5,52643.0,2
2020-11-11 06:00:00,45.48,0.0,269.0,1007.25,60194.0,2
2020-11-11 07:00:00,50.95,73.0,292.0,1101.75,66488.25,2
2020-11-11 08:00:00,51.76,701.0,454.5,942.25,68691.0,2
2020-11-11 09:00:00,50.0,2075.75,681.25,765.75,70007.0,2
2020-11-11 10:00:00,50.0,3322.0,716.5,654.0,70810.0,2
2020-11-11 11:00:00,50.43,4196.75,741.0,587.0,71839.75,2
2020-11-11 12:00:00,48.0,4512.0,655.0,550.0,71667.0,2
2020-11-11 13:00:00,48.24,3981.5,622.25,516.5,70594.75,2
2020-11-11 14:00:00,49.0,2710.5,778.75,663.25,69097.5,2
2020-11-11 15:00:00,52.12,1120.75,874.75,826.25,68268.0,2
2020-11-11 16:00:00,50.85,101.75,990.75,1228.0,68531.5,2
2020-11-11 17:00:00,64.32,0.0,1187.5,1634.75,70578.75,2
2020-11-11 18:00:00,51.82,0.0,1775.75,2135.75,70221.0,2
2020-11-11 19:00:00,49.0,0.0,2174.0,2720.0,68571.25,2
2020-11-11 20:00:00,44.91,0.0,2832.5,3193.25,64470.75,2
2020-11-11 21:00:00,37.63,0.0,3457.0,3741.0,60688.5,2
2020-11-11 22:00:00,37.0,0.0,3912.75,4649.25,56776.25,2
2020-11-11 23:00:00,33.97,0.0,4032.25,5494.5,52975.0,2
2020-11-12 00:00:00,32.67,0.0,4343.0,6070.5,50113.75,3
2020-11-12 01:00:00,32.99,0.0,4216.25,6577.5,48319.75,3
2020-11-12 02:00:00,31.16,0.0,4466.25,7151.25,47425.25,3
2020-11-12 03:00:00,30.0,0.0,4538.25,7980.75,47644.75,3
2020-11-12 04:00:00,29.18,0.0,4484.75,8980.25,49052.0,3
2020-11-12 05:00:00,33.45,0.0,4679.25,9809.25,52573.75,3
2020-11-12 06:00:00,39.82,0.0,4679.25,10984.5,60483.0,3
2020-11-12 07:00:00,45.95,84.5,4564.5,12122.5,66408.0,3
2020-11-12 08:00:00,47.21,1100.25,4829.5,12532.0,69594.5,3
2020-11-12 09:00:00,45.94,3205.75,4897.75,11918.25,70222.75,3
2020-11-12 10:00:00,44.28,5835.25,4956.75,11478.5,70713.0,3
2020-11-12 11:00:00,42.53,7690.5,4871.5,11412.75,70951.25,3
2020-11-12 12:00:00,41.13,8416.75,4257.25,11186.75,71185.5,3
2020-11-12 13:00:00,41.0,7189.75,4224.75,10832.75,70779.75,3
2020-11-12 14:00:00,44.04,4759.75,4120.25,10356.75,69214.75,3
2020-11-12 15:00:00,45.16,1958.5,3903.25,9672.0,68208.25,3
2020-11-12 16:00:00,46.34,173.0,3455.5,10427.25,67667.25,3
2020-11-12 17:00:00,49.97,0.0,3690.5,11747.25,71103.75,3
2020-11-12 18:00:00,52.72,0.0,3413.75,12340.75,70492.75,3
2020-11-12 19:00:00,50.98,0.0,3475.0,12261.75,68123.75,3
2020-11-12 20:00:00,44.08,0.0,3358.25,11638.0,63538.0,3
2020-11-12 21:00:00,37.4,0.0,3527.75,11263.5,60055.75,3
2020-11-12 22:00:00,39.66,0.0,3239.25,10322.0,57189.0,3
2020-11-12 23:00:00,35.4,0.0,2459.75,9516.75,52698.0,3
2020-11-13 00:00:00,33.44,0.0,1759.75,9322.75,49258.75,4
2020-11-13 01:00:00,31.4,0.0,1856.5,8770.5,47858.0,4
2020-11-13 02:00:00,30.08,0.0,1750.75,8610.5,47090.5,4
2020-11-13 03:00:00,29.38,0.0,1739.5,8432.0,47489.75,4
2020-11-13 04:00:00,29.5,0.0,2263.0,8415.75,48977.5,4
2020-11-13 05:00:00,30.01,0.0,2443.5,9058.75,51962.5,4
2020-11-13 06:00:00,37.97,0.0,2658.5,9607.75,59915.5,4
2020-11-13 07:00:00,46.48,116.75,2528.75,9775.5,65524.0,4
2020-11-13 08:00:00,48.05,2036.25,2656.0,9491.75,68023.5,4
2020-11-13 09:00:00,46.49,5526.75,3225.75,8464.0,68723.75,4
2020-11-13 10:00:00,45.1,8945.75,3910.0,7199.75,69217.0,4
2020-11-13 11:00:00,44.7,11393.25,4183.75,6293.5,69675.25,4
2020-11-13 12:00:00,43.99,12046.25,4108.0,6153.5,69329.0,4
2020-11-13 13:00:00,42.36,10155.0,4305.5,6107.5,68426.0,4
2020-11-13 14:00:00,44.77,6332.5,4612.75,6639.5,66386.0,4
2020-11-13 15:00:00,45.44,2274.0,4802.75,7857.5,65273.75,4
2020-11-13 16:00:00,45.98,158.25,4863.25,10026.75,65888.25,4
2020-11-13 17:00:00,49.26,0.0,4699.0,12092.5,68596.25,4
2020-11-13 18:00:00,50.05,0.0,4431.25,13645.75,68323.5,4
2020-11-13 19:00:00,47.75,0.0,3817.5,14614.75,65926.75,4
2020-11-13 20:00:00,42.93,0.0,2828.75,14699.0,61723.25,4
2020-11-13 21:00:00,35.47,0.0,2044.75,14330.25,57944.25,4
2020-11-13 22:00:00,39.98,0.0,1231.5,13435.5,55056.5,4
2020-11-13 23:00:00,36.94,0.0,1278.25,12417.25,50845.25,4
2020-11-14 00:00:00,37.02,0.0,1302.0,11541.5,47421.5,5
2020-11-14 01:00:00,35.54,0.0,1041.75,10561.0,45839.0,5
2020-11-14 02:00:00,32.25,0.0,806.0,9373.5,44431.25,5
2020-11-14 03:00:00,32.05,0.0,745.5,8439.0,43974.5,5
2020-11-14 04:00:00,32.1,0.0,1005.5,8202.25,44067.5,5
2020-11-14 05:00:00,32.1,0.0,982.0,7966.25,44912.75,5
2020-11-14 06:00:00,32.42,0.0,1056.0,7596.25,46527.5,5
2020-11-14 07:00:00,37.69,116.5,1718.0,7847.5,49434.25,5
2020-11-14 08:00:00,42.0,2248.5,2280.5,7900.0,53009.0,5
2020-11-14 09:00:00,41.97,6319.5,2465.25,7826.5,55678.0,5
2020-11-14 10:00:00,41.29,10534.75,2378.0,6812.75,57076.25,5
2020-11-14 11:00:00,41.96,13131.0,2620.5,5886.75,58380.75,5
2020-11-14 12:00:00,42.04,13735.25,3267.5,5651.25,58002.25,5
2020-11-14 13:00:00,38.08,12206.5,2925.5,5217.0,56181.25,5
2020-11-14 14:00:00,36.31,8613.5,3076.0,5428.25,54614.0,5
2020-11-14 15:00:00,39.46,3768.0,3855.0,6051.75,53645.25,5
2020-11-14 16:00:00,41.62,414.25,4185.5,8025.75,54597.25,5
2020-11-14 17:00:00,44.57,0.0,4867.0,11031.25,59853.25,5
2020-11-14 18:00:00,44.56,0.0,5367.25,14304.25,60393.0,5
2020-11-14 19:00:00,39.63,0.0,5759.25,16907.5,58585.0,5
2020-11-14 20:00:00,33.21,0.0,5825.75,18558.5,54772.0,5
2020-11-14 21:00:00,28.18,0.0,5951.5,20083.5,51612.25,5
2020-11-14 22:00:00,28.0,0.0,5936.75,20581.25,49516.75,5
2020-11-14 23:00:00,21.55,0.0,6054.75,21371.0,46448.0,5
2020-11-15 00:00:00,4.04,0.0,5794.75,21789.25,43675.25,6
2020-11-15 01:00:00,2.53,0.0,5769.0,21812.5,42118.5,6
2020-11-15 02:00:00,1.76,0.0,5914.75,21787.0,41272.25,6
2020-11-15 03:00:00,0.13,0.0,5885.25,21569.0,41583.75,6
2020-11-15 04:00:00,0.79,0.0,5872.75,21614.0,41530.0,6
2020-11-15 05:00:00,0.5,0.0,5860.75,21457.75,41617.5,6
2020-11-15 06:00:00,0.97,0.0,5870.75,21726.0,42036.0,6
2020-11-15 07:00:00,4.28,172.25,5916.0,21873.25,43513.0,6
2020-11-15 08:00:00,10.8,2612.75,5916.0,21866.75,47254.75,6
2020-11-15 09:00:00,14.72,6613.5,5851.75,21234.0,50053.75,6
2020-11-15 10:00:00,11.75,10640.0,5813.75,20192.5,51394.75,6
2020-11-15 11:00:00,13.99,13175.5,5692.75,19957.75,53991.0,6
2020-11-15 12:00:00,13.46,13037.75,5667.75,19785.75,54507.25,6
2020-11-15 13:00:00,6.61,10843.5,5751.0,20680.25,52129.25,6
2020-11-15 14:00:00,5.88,7066.25,5826.75,21972.5,50841.75,6
2020-11-15 15:00:00,16.98,2656.75,6030.0,24306.25,50786.75,6
2020-11-15 16:00:00,18.32,153.75,6205.25,28843.0,52756.5,6
2020-11-15 17:00:00,19.2,0.0,6066.25,32334.75,57590.25,6
2020-11-15 18:00:00,21.49,0.0,5696.75,33759.5,58883.0,6
2020-11-15 19:00:00,4.96,0.0,5290.75,34044.5,57141.5,6
2020-11-15 20:00:00,-0.57,0.0,5211.5,32397.5,54794.5,6
2020-11-15 21:00:00,0.06,0.0,5125.0,30747.5,52595.75,6
2020-11-15 22:00:00,1.77,0.0,5761.25,27465.5,51890.75,6
2020-11-15 23:00:00,0.87,0.0,6129.0,26493.0,48225.25,6
2020-11-16 00:00:00,-0.55,0.0,6123.0,26401.0,45552.0,0
2020-11-16 01:00:00,0.04,0.0,6012.0,25526.0,43740.5,0
2020-11-16 02:00:00,-1.95,0.0,6178.5,24540.75,43346.25,0
2020-11-16 03:00:00,-5.29,0.0,6074.5,24520.5,43611.0,0
2020-11-16 04:00:00,-1.52,0.0,5454.0,25366.75,45639.0,0
2020-11-16 05:00:00,0.59,0.0,5759.0,26180.0,50403.75,0
2020-11-16 06:00:00,25.11,0.0,5850.5,27521.0,58881.25,0
2020-11-16 07:00:00,41.43,72.25,5470.25,27548.25,66554.5,0
2020-11-16 08:00:00,42.83,1327.5,5551.0,26442.75,68751.25,0
2020-11-16 09:00:00,41.04,4089.75,5547.0,25554.0,70005.0,0
2020-11-16 10:00:00,35.05,7069.5,5737.5,24802.75,70447.0,0
2020-11-16 11:00:00,30.85,8826.25,5595.0,25142.0,72530.25,0
2020-11-16 12:00:00,29.38,8441.75,5542.25,24760.0,72840.0,0
2020-11-16 13:00:00,35.03,6492.75,5672.0,23521.0,70947.25,0
2020-11-16 14:00:00,41.28,3997.25,5969.0,21718.75,69964.75,0
2020-11-16 15:00:00,42.89,1613.5,5963.75,19576.5,68540.75,0
2020-11-16 16:00:00,44.87,114.5,5694.0,19373.5,68595.75,0
2020-11-16 17:00:00,46.61,0.0,5548.0,19581.25,71223.0,0
2020-11-16 18:00:00,50.99,0.0,5533.75,19380.25,70422.0,0
2020-11-16 19:00:00,47.63,0.0,5521.5,19509.25,68325.0,0
2020-11-16 20:00:00,38.17,0.0,5214.0,19683.25,64289.0,0
2020-11-16 21:00:00,35.59,0.0,5505.0,19610.0,60496.5,0
2020-11-16 22:00:00,32.76,0.0,5665.0,18821.0,57560.25,0
2020-11-16 23:00:00,30.94,0.0,5384.5,18292.75,53574.5,0
2020-11-17 00:00:00,32.05,0.0,5006.5,18049.75,50438.25,1
2020-11-17 01:00:00,32.03,0.0,5000.0,18074.0,48504.5,1
2020-11-17 02:00:00,28.88,0.0,4990.75,17403.0,47611.5,1
2020-11-17 03:00:00,25.27,0.0,4743.5,16674.5,47408.0,1
2020-11-17 04:00:00,25.42,0.0,4721.5,16502.5,49299.0,1
2020-11-17 05:00:00,30.3,0.0,4723.5,16995.25,53409.75,1
2020-11-17 06:00:00,37.09,0.0,4817.25,18761.0,61294.75,1
2020-11-17 07:00:00,42.2,69.25,5026.5,19706.75,67411.0,1
2020-11-17 08:00:00,45.43,1337.75,5033.25,20297.25,70100.0,1
2020-11-17 09:00:00,44.7,4149.5,5183.25,20351.0,70167.0,1
2020-11-17 10:00:00,41.29,6782.5,5294.0,21020.0,71620.25,1
2020-11-17 11:00:00,41.63,7799.25,5400.25,21513.0,73812.25,1
2020-11-17 12:00:00,40.85,7109.5,5804.5,21573.75,73437.25,1
2020-11-17 13:00:00,40.02,5509.25,6170.25,21915.0,72984.75,1
2020-11-17 14:00:00,42.34,3605.25,6307.25,21262.75,71782.0,1
2020-11-17 15:00:00,43.28,1472.25,6304.25,20184.25,70791.0,1
2020-11-17 16:00:00,43.8,107.75,6322.0,20177.5,70357.0,1
2020-11-17 17:00:00,47.25,0.0,6334.5,19994.0,72504.25,1
2020-11-17 18:00:00,50.0,0.0,6349.0,19756.75,71114.5,1
2020-11-17 19:00:00,47.51,0.0,6348.5,19440.75,68317.25,1
2020-11-17 20:00:00,43.83,0.0,6320.5,19588.5,64698.5,1
2020-11-17 21:00:00,36.6,0.0,6340.25,18529.0,61367.5,1
2020-11-17 22:00:00,37.2,0.0,6340.75,16742.5,57610.25,1
2020-11-17 23:00:00,34.36,0.0,6331.5,15585.5,53862.5,1
2020-11-18 00:00:00,32.77,0.0,6313.75,14597.0,50099.5,2
2020-11-18 01:00:00,31.68,0.0,6291.75,13683.75,47524.5,2
2020-11-18 02:00:00,30.89,0.0,6293.25,13155.25,46724.75,2
2020-11-18 03:00:00,29.53,0.0,6195.75,12805.25,46914.25,2
2020-11-18 04:00:00,28.93,0.0,6254.0,12418.5,48377.75,2
2020-11-18 05:00:00,32.68,0.0,6209.5,11919.75,52175.25,2
2020-11-18 06:00:00,39.03,0.0,6148.25,12031.0,59690.5,2
2020-11-18 07:00:00,46.07,102.75,6235.25,12276.25,65796.75,2
2020-11-18 08:00:00,48.39,2128.0,6294.75,12438.75,68328.25,2
2020-11-18 09:00:00,45.98,6274.75,6332.75,11916.75,68373.0,2
2020-11-18 10:00:00,43.86,10397.0,6482.25,11193.25,68867.5,2
2020-11-18 11:00:00,42.12,13271.75,6461.25,11616.0,69990.0,2
2020-11-18 12:00:00,36.75,14136.0,6362.75,11616.25,70027.75,2
2020-11-18 13:00:00,39.95,12582.5,6298.5,11097.25,68400.75,2
2020-11-18 14:00:00,42.55,8927.0,6277.5,11124.75,67785.75,2
2020-11-18 15:00:00,43.16,3854.25,6330.75,11413.25,66899.0,2
2020-11-18 16:00:00,44.75,365.25,6380.5,15080.0,66978.75,2
2020-11-18 17:00:00,46.94,0.0,6409.25,19469.5,71549.0,2
2020-11-18 18:00:00,44.9,0.0,6144.75,23339.0,71312.0,2
2020-11-18 19:00:00,40.46,0.0,5450.75,26324.75,69438.0,2
2020-11-18 20:00:00,32.37,0.0,5024.25,28229.75,65263.5,2
2020-11-18 21:00:00,22.47,0.0,4704.25,29465.25,61158.25,2
2020-11-18 22:00:00,25.8,0.0,4254.0,29536.75,58634.0,2
2020-11-18 23:00:00,0.49,0.0,4252.75,30148.5,55401.5,2
2020-11-19 00:00:00,3.03,0.0,4255.75,30246.5,52170.25,3
2020-11-19 01:00:00,0.04,0.0,4258.75,30469.5,49875.0,3
2020-11-19 02:00:00,0.03,0.0,4252.75,30533.0,49072.75,3
2020-11-19 03:00:00,0.02,0.0,4254.25,29776.75,49209.75,3
2020-11-19 04:00:00,0.01,0.0,4261.75,29485.25,50297.75,3
2020-11-19 05:00:00,6.15,0.0,4254.5,30218.0,53951.75,3
2020-11-19 06:00:00,30.75,0.0,4246.75,31553.75,61747.25,3
2020-11-19 07:00:00,38.27,99.25,4255.0,32183.25,67746.25,3
2020-11-19 08:00:00,33.96,1209.25,4253.5,32002.75,70074.25,3
2020-11-19 09:00:00,35.89,2812.25,4252.25,31887.0,70830.75,3
2020-11-19 10:00:00,29.98,3887.25,4621.5,31716.25,72303.0,3
2020-11-19 11:00:00,31.89,4601.5,4514.25,32117.75,73721.25,3
2020-11-19 12:00:00,29.8,4716.0,4304.75,31992.75,73522.0,3
2020-11-19 13:00:00,28.88,4232.0,4273.0,31439.0,72109.0,3
2020-11-19 14:00:00,29.37,2966.5,4034.75,30410.5,71445.5,3
2020-11-19 15:00:00,35.7,1162.25,3725.0,28948.0,70123.5,3
2020-11-19 16:00:00,34.48,74.5,4448.5,28333.75,70423.0,3
2020-11-19 17:00:00,40.97,0.0,5390.75,27471.0,72825.5,3
2020-11-19 18:00:00,43.42,0.0,5879.0,25361.0,71614.75,3
2020-11-19 19:00:00,42.91,0.0,5967.25,22494.75,68856.5,3
2020-11-19 20:00:00,37.82,0.0,5994.25,19756.75,63698.5,3
2020-11-19 21:00:00,36.76,0.0,5933.5,18814.75,59525.75,3
2020-11-19 22:00:00,32.7,0.0,5963.5,18629.5,56388.0,3
2020-11-19 23:00:00,30.44,0.0,5865.75,19500.0,52745.5,3
2020-11-20 00:00:00,32.49,0.0,5495.25,20315.75,50200.5,4
2020-11-20 01:00:00,32.47,0.0,5010.0,19420.75,48516.0,4
2020-11-20 02:00:00,33.01,0.0,4655.25,17949.25,47711.0,4
2020-11-20 03:00:00,32.98,0.0,4956.25,16524.25,48428.75,4
2020-11-20 04:00:00,32.76,0.0,5185.25,14807.75,49756.25,4
2020-11-20 05:00:00,33.02,0.0,4642.75,13623.5,53507.75,4
2020-11-20 06:00:00,41.26,0.0,4155.25,12700.75,60079.0,4
2020-11-20 07:00:00,48.96,62.75,3935.75,11761.75,66092.0,4
2020-11-20 08:00:00,53.55,2135.75,3302.25,10061.75,69090.0,4
2020-11-20 09:00:00,50.01,6076.25,2916.75,7631.5,69457.75,4
2020-11-20 10:00:00,48.03,9127.75,2384.25,6580.25,69632.25,4
2020-11-20 11:00:00,47.91,10382.25,1777.0,5839.0,70112.0,4
2020-11-20 12:00:00,47.9,9801.5,1447.25,5423.5,69299.75,4
2020-11-20 13:00:00,46.72,7975.5,1253.25,5325.75,67665.5,4
2020-11-20 14:00:00,46.0,5004.25,1594.5,5290.0,66293.75,4
2020-11-20 15:00:00,47.19,1903.75,1948.5,4844.5,65279.5,4
2020-11-20 16:00:00,47.96,111.75,2666.75,5326.5,65889.0,4
2020-11-20 17:00:00,58.68,0.0,3580.0,6106.75,69002.5,4
2020-11-20 18:00:00,54.9,0.0,3899.0,7146.75,68067.75,4
2020-11-20 19:00:00,49.0,0.0,4620.0,8402.75,66266.0,4
2020-11-20 20:00:00,44.79,0.0,5079.25,10159.25,61752.0,4
2020-11-20 21:00:00,38.67,0.0,4508.0,11709.25,58356.0,4
2020-11-20 22:00:00,36.6,0.0,4560.0,12034.0,55904.5,4
2020-11-20 23:00:00,33.38,0.0,5013.5,12195.75,51685.5,4
2020-11-21 00:00:00,35.33,0.0,5225.0,13093.5,49036.25,5
2020-11-21 01:00:00,32.87,0.0,5388.5,14309.0,47127.0,5
2020-11-21 02:00:00,31.2,0.0,5598.0,15173.75,46272.25,5
2020-11-21 03:00:00,29.74,0.0,5464.75,16500.5,45862.25,5
2020-11-21 04:00:00,28.45,0.0,5600.5,17713.0,45961.25,5
2020-11-21 05:00:00,28.49,0.0,5703.5,19562.25,46159.5,5
2020-11-21 06:00:00,27.93,0.0,5072.5,22031.25,47622.25,5
2020-11-21 07:00:00,28.55,69.5,4950.5,23448.5,50706.0,5
2020-11-21 08:00:00,32.78,1882.5,4798.0,24712.5,54488.25,5
2020-11-21 09:00:00,28.62,4999.5,4620.0,25744.0,57890.75,5
2020-11-21 10:00:00,27.92,7942.0,4493.5,25777.25,59061.75,5
2020-11-21 11:00:00,25.51,9638.0,4492.5,25752.0,60277.5,5
2020-11-21 12:00:00,25.55,9745.25,4490.0,25564.5,59660.25,5
2020-11-21 13:00:00,25.6,8380.5,4427.75,25687.25,57957.0,5
2020-11-21 14:00:00,28.37,5956.75,3994.5,25796.5,56399.25,5
2020-11-21 15:00:00,32.79,2341.75,4126.5,25813.5,56637.0,5
2020-11-21 16:00:00,40.61,145.5,4177.25,26035.75,57716.75,5
2020-11-21 17:00:00,41.01,0.0,4170.25,27107.0,61131.75,5
2020-11-21 18:00:00,39.14,0.0,4189.0,27830.25,61016.0,5
2020-11-21 19:00:00,35.66,0.0,4189.25,28088.5,58464.0,5
2020-11-21 20:00:00,28.06,0.0,4177.25,27888.25,54763.25,5
2020-11-21 21:00:00,25.45,0.0,4179.25,27440.75,52176.25,5
2020-11-21 22:00:00,27.11,0.0,4165.5,26333.75,50725.25,5
2020-11-21 23:00:00,20.35,0.0,4153.25,25474.75,48673.0,5
2020-11-22 00:00:00,10.04,0.0,4142.0,24370.0,45525.0,6
2020-11-22 01:00:00,23.3,0.0,4085.0,24005.0,43767.0,6
2020-11-22 02:00:00,25.92,0.0,4293.0,23644.75,42628.0,6
2020-11-22 03:00:00,25.97,0.0,4702.75,23708.75,42619.5,6
2020-11-22 04:00:00,26.12,0.0,4727.25,23736.25,42600.75,6
2020-11-22 05:00:00,25.9,0.0,4697.25,23941.75,42388.75,6
2020-11-22 06:00:00,4.44,0.0,4701.25,25351.0,42781.0,6
2020-11-22 07:00:00,11.07,56.5,4715.75,25070.0,44582.0,6
2020-11-22 08:00:00,25.48,1535.25,4743.25,24847.25,47760.0,6
2020-11-22 09:00:00,25.42,4687.5,5174.25,24157.75,51259.0,6
2020-11-22 10:00:00,26.94,7301.75,5798.0,22395.0,54005.5,6
2020-11-22 11:00:00,28.7,9137.25,6201.25,21104.75,57138.75,6
2020-11-22 12:00:00,27.34,9369.75,6211.5,20095.25,57116.0,6
2020-11-22 13:00:00,28.29,7739.75,6200.0,18551.0,54727.0,6
2020-11-22 14:00:00,31.46,4625.0,6169.75,16121.0,53198.25,6
2020-11-22 15:00:00,37.87,1468.5,6001.5,13743.25,51816.0,6
2020-11-22 16:00:00,38.96,62.0,5849.0,12543.75,53964.5,6
2020-11-22 17:00:00,43.85,0.0,5540.25,12488.25,57684.75,6
2020-11-22 18:00:00,46.02,0.0,5483.25,13086.0,57817.5,6
2020-11-22 19:00:00,48.12,0.0,5588.5,13711.0,55725.75,6
2020-11-22 20:00:00,42.96,0.0,5551.0,14762.25,53108.0,6
2020-11-22 21:00:00,39.95,0.0,5723.0,15092.25,51178.75,6
2020-11-22 22:00:00,39.95,0.0,6110.75,15260.25,50618.75,6
2020-11-22 23:00:00,35.21,0.0,5894.0,15171.25,48331.75,6
